  procurement leading to higher purchase and maintenance costs. UCDA undertook new recruitments in the year which have increased staffing levels to only 147 (66%) positions leaving 77 (34%) positions vacant. Among i.e. Board Secretary/Director of Corporate Services, three (3) Regional managers, Accountants (2), one (1) procurement manager, thirty eight (38) regional coffee extension officers and three (3) Regional Coffee Technical officers among others. the vacant posts are key positions I noted irregular extension of contracts for staff at managerial level without explicit board approval contrary to section 5.3(c) of the UCDA Human Resource manual (2018) and staffs in acting capacities longer than the stipulated time periods in the Human Resource Manual i.e. not more than two terms of six (6) months.;;;
16;Uganda Seeds Limited. 2019/20;; A receivable of UGX.1,147,910,181 (17% of the total assets) could not be supported as there was no evidence to confirm the accuracy, existence and completeness of the reported balance.
;Qualified Opinion;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
JUSTICE, LAW AND ORDER SECTOR;;;
1;Directorate of Government Analytical Laboratory (DGAL).;; Out the total receipts for the financial year of UGX.24.684Bn, only UGX.15.630Bn was spent by the entity resulting in an unspent balance of UGX.9.054Bn representing an absorption level of 63.3%.
;2020/21 Unqualified Opinion;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
