;Corporation Grant Number B 8741.Ro1 for the Period;;
;1st January 2014 to 31st;;
;December 2014;;
;;;
;Opinion;;
;Unqualified;;
;;;
 No material issues to report on  Makerere Institute of Social Research Carnegie Corporation Grant Number B 8741.R01 for the Period 1 st January 2015 to 31 st December 2015 Unqualified 38 Opinion;;;
;;;
39;Makerere Institute of Social Research-Carnegie Corporation Grant Number B 8741.Ro1 For the Period;; No material issues to report on
;;;
;;;
;;;
;;;
;;;
;;;
;;;
 No material issues to report on  Kyambogo Enable Report June 2020 University Unqualified 40 Opinion;;;
;;;
41;KYU University Project Report Dec 2020 ENABLE Opinion;; No material issues to report on
;;;
;;;
;;;
 No material issues to report on  KYU NORHED-MVP Project Report June 2020 Unqualified 42 Opinion;;;
;;;
43;KYU NORHED-MVP Project Report Dec 2020 Opinion;; No material issues to report on
;;;
;;;
;;;
I noted that the Institute submitted its strategic plan for the period 2021- 2025 to NPA for review and approval but at the time of audit the certificate of approval had not been received. Out of the budgeted NTR of UGX.0.67Bn for the year 2020/2021only UGX.0.073Bn was collected, representing a performance of 9% of the target. Similarly, the Institute budgeted to receive UGX.8.5bn from GOU   Uganda Petroleum Institute Kigumba 2020/21 Unqualified 44 Opinion;;;
;;;
