SN Entity name Funds repurposed to the revolving fund Funds diverted from the revolving fund Failure to send funds directly to the PDM SACCO Amount Number of unregistered SACCOs Amount sent to unregistered SACCOS Amount unaccounted for;;;;;;;
97;Maracha DLG;103,095,772;0;646,656,278;0;0;0
98 Pakwach DLG 81,555,598 0 368,268,830 0 0 0;;;;;;;
99;Madi0Okollo DLG;0;0;409,998,000;0;0;0
100 Koboko DLG 146,087,826 0 438,774,252 0 0 0;;;;;;;
101;Adjumani DLG;115,002,455;0;784,000,000;0;0;0
102 Arua City 0 0 564,939,853 15 255,000,000 0;;;;;;;
103;Bukomansimbi DLG;0;0;305,995,370;0;0;0
104 Rakai DLG 124,032,471 0 652,429,223 0 0 0;;;;;;;
105;Kalungu DLG;64,289,926;0;284,605,389;0;0;0
106 Sembabule DLG 128,462,780 0 478,781,550 0 0 0;;;;;;;
107;Gomba DLG;35,529,540;0;348,215,767;0;0;0
108 Kyotera DLG 74,759,298 0 468,989,994 0 0 0;;;;;;;
109;Lwengo DLG;3,132,343;0;271,926,000;0;0;0
110 Lyantonde DLG 34,564,119 0 213,759,890 0 0 0;;;;;;;
111;Mubende MC;20,388,900;0;127,906,363;0;0;0
112 Bundibugyo DLG 298,410,307 0 960,057,188 127 960,115,919 0;;;;;;;
113;Kyegegwa DLG;91,750,048;0;575,578,630;0;0;0
114 Kamwenge DLG 79,007,003 0 449,344,938 62 449,344,938 0;;;;;;;
115;Kasese DLG;571,631,558;0;1,733,717,779;196;1,733,717,979;0
116 Kyenjojo DLG 275,641,516 0 1,484,926,831 88 1,484,926,831 0;;;;;;;
117;Bunyangabu DLG;90,152,406;0;382,838,832;48;382,838,832;0
118 Kabarole DLG 168,620,537 0 479,226,540 52 479,226,540 0;;;;;;;
119;Alebtong DLG;193,804,280;0;605,954,554;0;0;0
120 Gulu DLG 6,211,063 0 286,951,103 0 0 0;;;;;;;
121;Oyam DLG;83,821,030;0;525,837,266;0;0;0
122 Fort Portal City 108,026,667 0 255,704,547 21 255,704,547 0;;;;;;;
123;Kole DLG;58,901,264;0;369,507,268;0;0;0
124 Masaka DLG 20,388,899 0 99,600,000 0 0 0;;;;;;;
125;Mubende DLG;89,484,617;0;561,366,823;0;0;0
126 Masaka City 28,317,916 0 177,647,725 0 0 0;;;;;;;
127;Lamwo DLG;183,305,456;0;697,000,000;41;697,000,000;0
128 Lira City 196,098,471 0 781,471,322 0 0 0;;;;;;;
129;Kalaki DLG;51,739,782;0;254,828,322;0;0;0
130 Amuria DLG 43,657,420 0 635,003,465 0 0 0;;;;;;;
131;Amolatar DLG;137,475,698;0;659,972,691;0;0;0
